Processed date/time,Lot No.,Measured Value
4/22/2024 21:24,0422-0247-04661,240130-50-0022
4/22/2024 21:24,0422-0247-04662,240130-50-0022
4/22/2024 21:24,0422-0247-04663,240130-50-0022
4/22/2024 21:24,0422-0247-04664,240130-50-0022
4/22/2024 21:24,0422-0247-04665,240130-50-0022
4/22/2024 21:24,0422-0247-04666,240130-50-0022
4/22/2024 21:25,0422-0247-04667,240130-50-0022
4/22/2024 21:25,0422-0247-04668,240130-50-0022
4/22/2024 21:25,0422-0247-04669,240130-50-0022
4/22/2024 21:25,0422-0247-04670,240130-50-0022
4/22/2024 21:25,0422-0247-04671,240130-50-0022
4/22/2024 21:25,0422-0247-04672,240130-50-0022
4/22/2024 21:25,0422-0247-04673,240130-50-0022
4/22/2024 21:25,0422-0247-04674,240130-50-0022
4/22/2024 21:25,0422-0247-04675,240130-50-0022
4/22/2024 21:25,0422-0247-04676,240130-50-0022
4/22/2024 21:25,0422-0247-04677,240130-50-0022
4/22/2024 21:25,0422-0247-04678,240130-50-0022
4/22/2024 21:25,0422-0247-04679,240130-50-0022
4/22/2024 21:25,0422-0247-04680,240130-50-0022
4/22/2024 21:25,0422-0247-04681,240130-50-0022
4/22/2024 21:25,0422-0247-04682,240130-50-0022
4/22/2024 21:25,0422-0247-04683,240130-50-0022
4/22/2024 21:25,0422-0247-04684,240130-50-0022
4/22/2024 21:25,0422-0247-04685,240130-50-0022
4/22/2024 21:25,0422-0247-04686,240130-50-0022
4/22/2024 21:26,0422-0247-04687,240130-50-0022
4/22/2024 21:26,0422-0247-04688,240130-50-0022
4/22/2024 21:26,0422-0247-04689,240130-50-0022
4/22/2024 21:26,0422-0247-04690,240130-50-0022
4/22/2024 21:26,0422-0247-04691,240130-50-0022
4/22/2024 21:26,0422-0247-04692,240130-50-0022
4/22/2024 21:26,0422-0247-04693,240130-50-0022
4/22/2024 21:26,0422-0247-04694,240130-50-0022
4/22/2024 21:26,0422-0247-04695,240130-50-0022
4/22/2024 21:26,0422-0247-04696,240130-50-0022
4/22/2024 21:26,0422-0247-04697,240130-50-0022
4/22/2024 21:26,0422-0247-04698,240130-50-0022
4/22/2024 21:26,0422-0247-04699,240130-50-0022
4/22/2024 21:26,0422-0247-04700,240130-50-0022
4/22/2024 21:26,0422-0247-04701,240130-50-0022
4/22/2024 21:26,0422-0247-04702,240130-50-0022
4/22/2024 21:26,0422-0247-04703,240130-50-0022
4/22/2024 21:26,0422-0247-04704,240130-50-0022
4/22/2024 21:26,0422-0247-04705,240130-50-0022
4/22/2024 21:27,0422-0247-04706,240130-50-0022
4/22/2024 21:27,0422-0247-04707,240130-50-0022
4/22/2024 21:27,0422-0247-04708,240130-50-0022
4/22/2024 21:27,0422-0247-04709,240130-50-0022
4/22/2024 21:27,0422-0247-04710,240130-50-0022
4/22/2024 21:27,0422-0247-04711,240130-50-0022
4/22/2024 21:27,0422-0247-04712,240130-50-0022
4/22/2024 21:27,0422-0247-04713,240130-50-0022
4/22/2024 21:27,0422-0247-04714,240130-50-0022
4/22/2024 21:27,0422-0247-04715,240130-50-0022
4/22/2024 21:27,0422-0247-04716,240130-50-0022
4/22/2024 21:27,0422-0247-04717,240130-50-0022
4/22/2024 21:27,0422-0247-04718,240130-50-0022
4/22/2024 21:27,0422-0247-04719,240130-50-0022
4/22/2024 21:27,0422-0247-04720,240130-50-0022
4/22/2024 21:27,0422-0247-04721,240130-50-0022
4/22/2024 21:27,0422-0247-04722,240130-50-0022
4/22/2024 21:27,0422-0247-04723,240130-50-0022
4/22/2024 21:27,0422-0247-04724,240130-50-0022
4/22/2024 21:28,0422-0247-04725,240130-50-0022
4/22/2024 21:28,0422-0247-04726,240130-50-0022
4/22/2024 21:28,0422-0247-04727,240130-50-0022
4/22/2024 21:28,0422-0247-04728,240130-50-0022
4/22/2024 21:28,0422-0247-04729,240130-50-0022
4/22/2024 21:28,0422-0247-04730,240130-50-0022
4/22/2024 21:28,0422-0247-04731,240130-50-0022
4/22/2024 21:28,0422-0247-04732,240130-50-0022
4/22/2024 21:28,0422-0247-04733,240130-50-0022
4/22/2024 21:28,0422-0247-04734,240130-50-0022
4/22/2024 21:28,0422-0247-04735,240130-50-0022
4/22/2024 21:28,0422-0247-04736,240130-50-0022
4/22/2024 21:28,0422-0247-04737,240130-50-0022
4/22/2024 21:28,0422-0247-04738,240130-50-0022
4/22/2024 21:28,0422-0247-04739,240130-50-0022
4/22/2024 21:28,0422-0247-04740,240130-50-0022
4/22/2024 21:28,0422-0247-04741,240130-50-0022
4/22/2024 21:28,0422-0247-04742,240130-50-0022
4/22/2024 21:28,0422-0247-04743,240130-50-0022
4/22/2024 21:28,0422-0247-04744,240130-50-0022
4/22/2024 21:29,0422-0247-04745,240130-50-0022
4/22/2024 21:29,0422-0247-04746,240130-50-0022
4/22/2024 21:29,0422-0247-04747,240130-50-0022
4/22/2024 21:29,0422-0247-04748,240130-50-0022
4/22/2024 21:29,0422-0247-04749,240130-50-0022
4/22/2024 21:29,0422-0247-04750,240130-50-0022
4/22/2024 21:29,0422-0247-04751,240130-50-0022
4/22/2024 21:29,0422-0247-04752,240130-50-0022
4/22/2024 21:29,0422-0247-04753,240130-50-0022
4/22/2024 21:29,0422-0247-04754,240130-50-0022
4/22/2024 21:29,0422-0247-04755,240130-50-0022
4/22/2024 21:29,0422-0247-04756,240130-50-0022
4/22/2024 21:29,0422-0247-04757,240130-50-0022
4/22/2024 21:29,0422-0247-04758,240130-50-0022
4/22/2024 21:29,0422-0247-04759,240130-50-0022
4/22/2024 21:29,0422-0247-04760,240130-50-0022
4/22/2024 21:29,0422-0247-04761,240130-50-0022
4/22/2024 21:29,0422-0247-04762,240130-50-0022
4/22/2024 21:30,0422-0247-04763,240130-50-0022
4/22/2024 21:30,0422-0247-04764,240130-50-0022
4/22/2024 21:30,0422-0247-04765,240130-50-0022
4/22/2024 21:30,0422-0247-04766,240130-50-0022
4/22/2024 21:30,0422-0247-04767,240130-50-0022
4/22/2024 21:30,0422-0247-04768,240130-50-0022
4/22/2024 21:30,0422-0247-04769,240130-50-0022
4/22/2024 21:30,0422-0247-04770,240130-50-0022
4/22/2024 21:30,0422-0247-04771,240130-50-0022
4/22/2024 21:30,0422-0247-04772,240130-50-0022
4/22/2024 21:30,0422-0247-04773,240130-50-0022
4/22/2024 21:30,0422-0247-04774,240130-50-0022
4/22/2024 21:30,0422-0247-04775,240130-50-0022
4/22/2024 21:30,0422-0247-04776,240130-50-0022
4/22/2024 21:30,0422-0247-04777,240130-50-0022
4/22/2024 21:30,0422-0247-04778,240130-50-0022
4/22/2024 21:30,0422-0247-04779,240130-50-0022
4/22/2024 21:30,0422-0247-04780,240130-50-0022
4/22/2024 21:30,0422-0247-04781,240130-50-0022
4/22/2024 21:30,0422-0247-04782,240130-50-0022
4/22/2024 21:30,0422-0247-04783,240130-50-0022
4/22/2024 21:31,0422-0247-04784,240130-50-0022
4/22/2024 21:31,0422-0247-04785,240130-50-0022
4/22/2024 21:31,0422-0247-04786,240130-50-0022
4/22/2024 21:31,0422-0247-04787,240130-50-0022
4/22/2024 21:31,0422-0247-04788,240130-50-0022
4/22/2024 21:31,0422-0247-04789,240130-50-0022
4/22/2024 21:31,0422-0247-04790,240130-50-0022
4/22/2024 21:31,0422-0247-04791,240130-50-0022
4/22/2024 21:31,0422-0247-04792,240130-50-0022
4/22/2024 21:31,0422-0247-04793,240130-50-0022
4/22/2024 21:31,0422-0247-04794,240130-50-0022
4/22/2024 21:31,0422-0247-04795,240130-50-0022
4/22/2024 21:31,0422-0247-04796,240130-50-0022
4/22/2024 21:31,0422-0247-04797,240130-50-0022
4/22/2024 21:31,0422-0247-04798,240130-50-0022
4/22/2024 21:31,0422-0247-04799,240130-50-0022
4/22/2024 21:31,0422-0247-04800,240130-50-0022
4/22/2024 21:31,0422-0247-04801,240130-50-0022
4/22/2024 21:31,0422-0247-04802,240130-50-0022
4/22/2024 21:32,0422-0247-04803,240130-50-0022
4/22/2024 21:32,0422-0247-04804,240130-50-0022
4/22/2024 21:32,0422-0247-04805,240130-50-0022
4/22/2024 21:32,0422-0247-04806,240130-50-0022
4/22/2024 21:32,0422-0247-04807,240130-50-0013
4/22/2024 21:32,0422-0247-04808,240130-50-0013
4/22/2024 21:32,0422-0247-04809,240130-50-0013
4/22/2024 21:32,0422-0247-04810,240130-50-0013
4/22/2024 21:32,0422-0247-04811,240130-50-0013
4/22/2024 21:32,0422-0247-04812,240130-50-0013
4/22/2024 21:32,0422-0247-04813,240130-50-0013
4/22/2024 21:32,0422-0247-04814,240130-50-0013
4/22/2024 21:32,0422-0247-04815,240130-50-0013
4/22/2024 21:32,0422-0247-04816,240130-50-0013
4/22/2024 21:32,0422-0247-04817,240130-50-0013
4/22/2024 21:32,0422-0247-04818,240130-50-0013
4/22/2024 21:32,0422-0247-04819,240130-50-0013
4/22/2024 21:32,0422-0247-04820,240130-50-0013
4/22/2024 21:32,0422-0247-04821,240130-50-0013
4/22/2024 21:33,0422-0247-04822,240130-50-0013
4/22/2024 21:33,0422-0247-04823,240130-50-0013
4/22/2024 21:33,0422-0247-04824,240130-50-0013
4/22/2024 21:33,0422-0247-04825,240130-50-0013
4/22/2024 21:33,0422-0247-04826,240130-50-0013
4/22/2024 21:33,0422-0247-04827,240130-50-0013
4/22/2024 21:33,0422-0247-04828,240130-50-0013
4/22/2024 21:33,0422-0247-04829,240130-50-0013
4/22/2024 21:33,0422-0247-04830,240130-50-0013
4/22/2024 21:33,0422-0247-04831,240130-50-0013
4/22/2024 21:33,0422-0247-04832,240130-50-0013
4/22/2024 21:33,0422-0247-04833,240130-50-0013
4/22/2024 21:33,0422-0247-04834,240130-50-0013
4/22/2024 21:33,0422-0247-04835,240130-50-0013
4/22/2024 21:33,0422-0247-04836,240130-50-0013
4/22/2024 21:33,0422-0247-04837,240130-50-0013
4/22/2024 21:33,0422-0247-04838,240130-50-0013
4/22/2024 21:33,0422-0247-04839,240130-50-0013
4/22/2024 21:33,0422-0247-04840,240130-50-0013
4/22/2024 21:33,0422-0247-04841,240130-50-0013
4/22/2024 21:34,0422-0247-04842,240130-50-0013
4/22/2024 21:34,0422-0247-04843,240130-50-0013
4/22/2024 21:34,0422-0247-04844,240130-50-0013
4/22/2024 21:34,0422-0247-04845,240130-50-0013
4/22/2024 21:34,0422-0247-04846,240130-50-0013
4/22/2024 21:34,0422-0247-04847,240130-50-0013
4/22/2024 21:34,0422-0247-04848,240130-50-0013
4/22/2024 21:34,0422-0247-04849,240130-50-0013
4/22/2024 21:34,0422-0247-04850,240130-50-0013
4/22/2024 21:34,0422-0247-04851,240130-50-0013
4/22/2024 21:34,0422-0247-04852,240130-50-0013
4/22/2024 21:34,0422-0247-04853,240130-50-0013
4/22/2024 21:34,0422-0247-04854,240130-50-0013
4/22/2024 21:34,0422-0247-04855,240130-50-0013
4/22/2024 21:34,0422-0247-04856,240130-50-0013
4/22/2024 21:34,0422-0247-04857,240130-50-0013
4/22/2024 21:34,0422-0247-04858,240130-50-0013
4/22/2024 21:34,0422-0247-04859,240130-50-0013
4/22/2024 21:34,0422-0247-04860,240130-50-0013
4/22/2024 21:34,0422-0247-04861,240130-50-0013
4/22/2024 21:35,0422-0247-04862,240130-50-0013
4/22/2024 21:35,0422-0247-04863,240130-50-0013
4/22/2024 21:35,0422-0247-04864,240130-50-0013
4/22/2024 21:35,0422-0247-04865,240130-50-0013
4/22/2024 21:35,0422-0247-04866,240130-50-0013
4/22/2024 21:35,0422-0247-04867,240130-50-0013
4/22/2024 21:35,0422-0247-04868,240130-50-0013
4/22/2024 21:35,0422-0247-04869,240130-50-0013
4/22/2024 21:35,0422-0247-04870,240130-50-0013
4/22/2024 21:35,0422-0247-04871,240130-50-0013
4/22/2024 21:35,0422-0247-04872,240130-50-0013
4/22/2024 21:35,0422-0247-04873,240130-50-0013
4/22/2024 21:35,0422-0247-04874,240130-50-0013
4/22/2024 21:35,0422-0247-04875,240130-50-0013
4/22/2024 21:35,0422-0247-04876,240130-50-0013
4/22/2024 21:35,0422-0247-04877,240130-50-0013
4/22/2024 21:35,0422-0247-04878,240130-50-0013
4/22/2024 21:35,0422-0247-04879,240130-50-0013
4/22/2024 21:35,0422-0247-04880,240130-50-0013
4/22/2024 21:36,0422-0247-04881,240130-50-0013
4/22/2024 21:36,0422-0247-04882,240130-50-0013
4/22/2024 21:36,0422-0247-04883,240130-50-0013
4/22/2024 21:36,0422-0247-04884,240130-50-0013
4/22/2024 21:36,0422-0247-04885,240130-50-0013
4/22/2024 21:36,0422-0247-04886,240130-50-0013
4/22/2024 21:36,0422-0247-04887,240130-50-0013
4/22/2024 21:36,0422-0247-04888,240130-50-0013
4/22/2024 21:36,0422-0247-04889,240130-50-0013
4/22/2024 21:36,0422-0247-04890,240130-50-0013
4/22/2024 21:36,0422-0247-04891,240130-50-0013
4/22/2024 21:36,0422-0247-04892,240130-50-0013
4/22/2024 21:36,0422-0247-04893,240130-50-0013
4/22/2024 21:36,0422-0247-04894,240130-50-0013
4/22/2024 21:36,0422-0247-04895,240130-50-0013
4/22/2024 21:36,0422-0247-04896,240130-50-0013
4/22/2024 21:36,0422-0247-04897,240130-50-0013
4/22/2024 21:36,0422-0247-04898,240130-50-0013
4/22/2024 21:36,0422-0247-04899,240130-50-0013
4/22/2024 21:37,0422-0247-04900,240130-50-0013
4/22/2024 21:37,0422-0247-04901,240130-50-0013
4/22/2024 21:37,0422-0247-04902,240130-50-0013
4/22/2024 21:37,0422-0247-04903,240130-50-0013
4/22/2024 21:37,0422-0247-04904,240130-50-0013
4/22/2024 21:37,0422-0247-04905,240130-50-0013
4/22/2024 21:37,0422-0247-04906,240130-50-0013
4/22/2024 21:37,0422-0247-04907,240130-50-0013
4/22/2024 21:37,0422-0247-04908,240130-50-0013
4/22/2024 21:37,0422-0247-04909,240130-50-0013
4/22/2024 21:37,0422-0247-04910,240130-50-0013
4/22/2024 21:37,0422-0247-04911,240130-50-0013
4/22/2024 21:37,0422-0247-04912,240130-50-0013
4/22/2024 21:37,0422-0247-04913,240130-50-0013
4/22/2024 21:37,0422-0247-04914,240130-50-0013
4/22/2024 21:37,0422-0247-04915,240130-50-0013
4/22/2024 21:37,0422-0247-04916,240130-50-0013
4/22/2024 21:37,0422-0247-04917,240130-50-0013
4/22/2024 21:37,0422-0247-04918,240130-50-0013
4/22/2024 21:37,0422-0247-04919,240130-50-0013
4/22/2024 21:38,0422-0247-04920,240130-50-0013
4/22/2024 21:38,0422-0247-04921,240130-50-0013
4/22/2024 21:38,0422-0247-04922,240130-50-0013
4/22/2024 21:38,0422-0247-04923,240130-50-0013
4/22/2024 21:38,0422-0247-04924,240130-50-0013
4/22/2024 21:38,0422-0247-04925,240130-50-0013
4/22/2024 21:38,0422-0247-04926,240130-50-0013
4/22/2024 21:38,0422-0247-04927,240130-50-0013
4/22/2024 21:38,0422-0247-04928,240130-50-0013
4/22/2024 21:38,0422-0247-04929,240130-50-0013
4/22/2024 21:38,0422-0247-04930,240130-50-0013
4/22/2024 21:38,0422-0247-04931,240130-50-0013
4/22/2024 21:38,0422-0247-04932,240130-50-0013
4/22/2024 21:38,0422-0247-04933,240130-50-0013
4/22/2024 21:38,0422-0247-04934,240130-50-0013
4/22/2024 21:38,0422-0247-04935,240130-50-0013
4/22/2024 21:38,0422-0247-04936,240130-50-0013
4/22/2024 21:38,0422-0247-04937,240130-50-0013
4/22/2024 21:38,0422-0247-04938,240130-50-0013
4/22/2024 21:39,0422-0247-04939,240130-50-0013
4/22/2024 21:39,0422-0247-04940,240130-50-0013
4/22/2024 21:39,0422-0247-04941,240130-50-0013
4/22/2024 21:39,0422-0247-04942,240130-50-0013
4/22/2024 21:39,0422-0247-04943,240130-50-0013
4/22/2024 21:39,0422-0247-04944,240130-50-0013
4/22/2024 21:39,0422-0247-04945,240130-50-0013
4/22/2024 21:39,0422-0247-04946,240130-50-0013
4/22/2024 21:39,0422-0247-04947,240130-50-0013
4/22/2024 21:39,0422-0247-04948,240130-50-0013
4/22/2024 21:39,0422-0247-04949,240130-50-0013
4/22/2024 21:39,0422-0247-04950,240130-50-0013
4/22/2024 21:39,0422-0247-04951,240130-50-0013
4/22/2024 21:39,0422-0247-04952,240130-50-0013
4/22/2024 21:39,0422-0247-04953,240130-50-0013
4/22/2024 21:39,0422-0247-04954,240130-50-0013
4/22/2024 21:39,0422-0247-04955,240130-50-0013
4/22/2024 21:39,0422-0247-04956,240130-50-0013
4/22/2024 21:39,0422-0247-04957,240130-50-0013
4/22/2024 21:39,0422-0247-04958,240130-50-0013
4/22/2024 21:40,0422-0247-04959,240130-50-0013
4/22/2024 21:40,0422-0247-04960,240130-50-0013
4/22/2024 21:40,0422-0247-04961,240130-50-0013
4/22/2024 21:40,0422-0247-04962,240130-50-0013
4/22/2024 21:40,0422-0247-04963,240130-50-0013
4/22/2024 21:40,0422-0247-04964,240130-50-0013
4/22/2024 21:40,0422-0247-04965,240130-50-0013
4/22/2024 21:40,0422-0247-04966,240130-50-0013
4/22/2024 21:40,0422-0247-04967,240130-50-0013
4/22/2024 21:40,0422-0247-04968,240130-50-0013
4/22/2024 21:40,0422-0247-04969,240130-50-0013
4/22/2024 21:40,0422-0247-04970,240130-50-0013
4/22/2024 21:40,0422-0247-04971,240130-50-0013
4/22/2024 21:40,0422-0247-04972,240130-50-0013
4/22/2024 21:40,0422-0247-04973,240130-50-0013
4/22/2024 21:40,0422-0247-04974,240130-50-0013
4/22/2024 21:40,0422-0247-04975,240130-50-0013
4/22/2024 21:40,0422-0247-04976,240130-50-0013
4/22/2024 21:40,0422-0247-04977,240130-50-0013
4/22/2024 21:41,0422-0247-04978,240130-50-0013
4/22/2024 21:41,0422-0247-04979,240130-50-0013
4/22/2024 21:41,0422-0247-04980,240130-50-0013
4/22/2024 21:41,0422-0247-04981,240130-50-0013
4/22/2024 21:41,0422-0247-04982,240130-50-0013
4/22/2024 21:41,0422-0247-04983,240130-50-0013
4/22/2024 21:41,0422-0247-04984,240130-50-0013
4/22/2024 21:41,0422-0247-04985,240130-50-0013
4/22/2024 21:41,0422-0247-04986,240130-50-0013
4/22/2024 21:41,0422-0247-04987,240130-50-0013
4/22/2024 21:41,0422-0247-04988,240130-50-0013
4/22/2024 21:41,0422-0247-04989,240130-50-0013
4/22/2024 21:41,0422-0247-04990,240130-50-0013
4/22/2024 21:41,0422-0247-04991,240130-50-0013
4/22/2024 21:41,0422-0247-04992,240130-50-0013
4/22/2024 21:41,0422-0247-04993,240130-50-0013
4/22/2024 21:41,0422-0247-04994,240130-50-0013
4/22/2024 21:41,0422-0247-04995,240130-50-0013
4/22/2024 21:41,0422-0247-04996,240130-50-0013
4/22/2024 21:41,0422-0247-04997,240130-50-0013
4/22/2024 21:42,0422-0247-04998,240130-50-0013
4/22/2024 21:42,0422-0247-04999,240130-50-0013
4/22/2024 21:42,0422-0247-05000,240130-50-0013
4/22/2024 21:42,0422-0247-05001,240130-50-0013
4/22/2024 21:42,0422-0247-05002,240130-50-0013
4/22/2024 21:42,0422-0247-05003,240130-50-0013
4/22/2024 21:42,0422-0247-05004,240130-50-0013
4/22/2024 21:42,0422-0247-05005,240130-50-0013
4/22/2024 21:42,0422-0247-05006,240130-50-0013
4/22/2024 21:42,0422-0247-05007,240130-50-0013
4/22/2024 21:42,0422-0247-05008,240130-50-0013
4/22/2024 21:42,0422-0247-05009,240130-50-0013
4/22/2024 21:42,0422-0247-05010,240130-50-0013
4/22/2024 21:42,0422-0247-05011,240130-50-0013
4/22/2024 21:42,0422-0247-05012,240130-50-0013
4/22/2024 21:42,0422-0247-05013,240130-50-0013
4/22/2024 21:42,0422-0247-05014,240130-50-0013
4/22/2024 21:42,0422-0247-05015,240130-50-0013
4/22/2024 21:42,0422-0247-05016,240130-50-0013
4/22/2024 21:43,0422-0247-05017,240130-50-0013
4/22/2024 21:43,0422-0247-05018,240130-50-0013
4/22/2024 21:43,0422-0247-05019,240130-50-0013
4/22/2024 21:43,0422-0247-05020,240130-50-0013
4/22/2024 21:43,0422-0247-05021,240130-50-0013
4/22/2024 21:43,0422-0247-05022,240130-50-0013
4/22/2024 21:43,0422-0247-05023,240130-50-0013
4/22/2024 21:43,0422-0247-05024,240130-50-0013
4/22/2024 21:43,0422-0247-05025,240130-50-0013
4/22/2024 21:43,0422-0247-05026,240130-50-0013
4/22/2024 21:43,0422-0247-05027,240130-50-0013
4/22/2024 21:43,0422-0247-05028,240130-50-0013
4/22/2024 21:43,0422-0247-05029,240130-50-0013
4/22/2024 21:43,0422-0247-05030,240130-50-0013
4/22/2024 21:43,0422-0247-05031,240130-50-0013
4/22/2024 21:43,0422-0247-05032,240130-50-0013
4/22/2024 21:43,0422-0247-05033,240130-50-0013
4/22/2024 21:43,0422-0247-05034,240130-50-0013
4/22/2024 21:43,0422-0247-05035,240130-50-0013
4/22/2024 21:43,0422-0247-05036,240130-50-0013
4/22/2024 21:43,0422-0247-05037,240130-50-0013
4/22/2024 21:44,0422-0247-05038,240130-50-0013
4/22/2024 21:44,0422-0247-05039,240130-50-0013
4/22/2024 21:44,0422-0247-05040,240130-50-0013
4/22/2024 21:44,0422-0247-05041,240130-50-0013
4/22/2024 21:44,0422-0247-05042,240130-50-0013
4/22/2024 21:44,0422-0247-05043,240130-50-0013
4/22/2024 21:44,0422-0247-05044,240130-50-0013
4/22/2024 21:44,0422-0247-05045,240130-50-0013
4/22/2024 21:44,0422-0247-05046,240130-50-0013
4/22/2024 21:44,0422-0247-05047,240130-50-0013
4/22/2024 21:44,0422-0247-05048,240130-50-0013
4/22/2024 21:44,0422-0247-05049,240130-50-0013
4/22/2024 21:44,0422-0247-05050,240130-50-0013
4/22/2024 21:44,0422-0247-05051,240130-50-0013
4/22/2024 21:44,0422-0247-05052,240130-50-0013
4/22/2024 21:44,0422-0247-05053,240130-50-0013
4/22/2024 21:44,0422-0247-05054,240130-50-0013
4/22/2024 21:44,0422-0247-05055,240130-50-0013
4/22/2024 21:45,0422-0247-05056,240130-50-0013
4/22/2024 21:45,0422-0247-05057,240130-50-0013
4/22/2024 21:45,0422-0247-05058,240130-50-0013
4/22/2024 21:45,0422-0247-05059,240130-50-0013
4/22/2024 21:45,0422-0247-05060,240130-50-0013
4/22/2024 21:45,0422-0247-05061,240130-50-0013
4/22/2024 21:45,0422-0247-05062,240130-50-0013
4/22/2024 21:45,0422-0247-05063,240130-50-0013
4/22/2024 21:45,0422-0247-05064,240130-50-0013
4/22/2024 21:45,0422-0247-05065,240130-50-0013
4/22/2024 21:45,0422-0247-05066,240130-50-0013
4/22/2024 21:45,0422-0247-05067,240130-50-0013
4/22/2024 21:45,0422-0247-05068,240130-50-0013
4/22/2024 21:45,0422-0247-05069,240130-50-0013
4/22/2024 21:45,0422-0247-05070,240130-50-0013
4/22/2024 21:45,0422-0247-05071,240130-50-0013
4/22/2024 21:45,0422-0247-05072,240130-50-0013
4/22/2024 21:45,0422-0247-05073,240130-50-0013
4/22/2024 21:45,0422-0247-05074,240130-50-0013
4/22/2024 21:45,0422-0247-05075,240130-50-0013
4/22/2024 21:45,0422-0247-05076,240130-50-0013
4/22/2024 21:46,0422-0247-05077,240130-50-0013
4/22/2024 21:46,0422-0247-05078,240130-50-0013
4/22/2024 21:46,0422-0247-05079,240130-50-0013
4/22/2024 21:46,0422-0247-05080,240130-50-0013
4/22/2024 21:46,0422-0247-05081,240130-50-0013
4/22/2024 21:46,0422-0247-05082,240130-50-0013
4/22/2024 21:46,0422-0247-05083,240130-50-0013
4/22/2024 21:46,0422-0247-05084,240130-50-0013
4/22/2024 21:46,0422-0247-05085,240130-50-0013
4/22/2024 21:46,0422-0247-05086,240130-50-0013
4/22/2024 21:46,0422-0247-05087,240130-50-0013
4/22/2024 21:46,0422-0247-05088,240130-50-0013
4/22/2024 21:46,0422-0247-05089,240130-50-0013
4/22/2024 21:46,0422-0247-05090,240130-50-0013
4/22/2024 21:46,0422-0247-05091,240130-50-0013
4/22/2024 21:46,0422-0247-05092,240130-50-0013
4/22/2024 21:46,0422-0247-05093,240130-50-0013
4/22/2024 21:46,0422-0247-05094,240130-50-0013
4/22/2024 21:46,0422-0247-05095,240130-50-0013
4/22/2024 21:46,0422-0247-05096,240130-50-0013
4/22/2024 21:47,0422-0247-05097,240130-50-0013
4/22/2024 21:47,0422-0247-05098,240130-50-0013
4/22/2024 21:47,0422-0247-05099,240130-50-0013
4/22/2024 21:47,0422-0247-05100,240130-50-0013
4/22/2024 21:47,0422-0247-05101,240130-50-0013
4/22/2024 21:47,0422-0247-05102,240130-50-0013
4/22/2024 21:47,0422-0247-05103,240130-50-0013
4/22/2024 21:47,0422-0247-05104,240130-50-0013
4/22/2024 21:47,0422-0247-05105,240130-50-0013
4/22/2024 21:47,0422-0247-05106,240130-50-0013
4/22/2024 21:47,0422-0247-05107,240130-50-0013
4/22/2024 21:47,0422-0247-05108,240130-50-0013
4/22/2024 21:47,0422-0247-05109,240130-50-0013
4/22/2024 21:47,0422-0247-05110,240130-50-0013
4/22/2024 21:47,0422-0247-05111,240130-50-0013
4/22/2024 21:47,0422-0247-05112,240130-50-0013
4/22/2024 21:47,0422-0247-05113,240130-50-0013
4/22/2024 21:47,0422-0247-05114,240130-50-0013
4/22/2024 21:47,0422-0247-05115,240130-50-0013
4/22/2024 21:48,0422-0247-05116,240130-50-0013
4/22/2024 21:48,0422-0247-05117,240130-50-0013
4/22/2024 21:48,0422-0247-05118,240130-50-0013
4/22/2024 21:48,0422-0247-05119,240130-50-0013
4/22/2024 21:48,0422-0247-05120,240130-50-0013
4/22/2024 21:48,0422-0247-05121,240130-50-0013
4/22/2024 21:48,0422-0247-05122,240130-50-0013
4/22/2024 21:48,0422-0247-05123,240130-50-0013
4/22/2024 21:48,0422-0247-05124,240130-50-0013
4/22/2024 21:48,0422-0247-05125,240130-50-0013
4/22/2024 21:48,0422-0247-05126,240130-50-0013
4/22/2024 21:48,0422-0247-05127,240130-50-0013
4/22/2024 21:48,0422-0247-05128,240130-50-0013
4/22/2024 21:48,0422-0247-05129,240130-50-0013
4/22/2024 21:48,0422-0247-05130,240130-50-0013
4/22/2024 21:48,0422-0247-05131,240130-50-0013
4/22/2024 21:48,0422-0247-05132,240130-50-0013
4/22/2024 21:48,0422-0247-05133,240130-50-0013
4/22/2024 21:48,0422-0247-05134,240130-50-0013
4/22/2024 21:48,0422-0247-05135,240130-50-0013
4/22/2024 21:49,0422-0247-05136,240130-50-0013
4/22/2024 21:49,0422-0247-05137,240130-50-0013
4/22/2024 21:49,0422-0247-05138,240130-50-0013
4/22/2024 21:49,0422-0247-05139,240130-50-0013
4/22/2024 21:49,0422-0247-05140,240130-50-0013
4/22/2024 21:49,0422-0247-05141,240130-50-0013
4/22/2024 21:49,0422-0247-05142,240130-50-0013
4/22/2024 21:49,0422-0247-05143,240130-50-0013
4/22/2024 21:49,0422-0247-05144,240130-50-0013
4/22/2024 21:49,0422-0247-05145,240130-50-0013
4/22/2024 21:49,0422-0247-05146,240130-50-0013
4/22/2024 21:49,0422-0247-05147,240130-50-0013
4/22/2024 21:49,0422-0247-05148,240130-50-0013
4/22/2024 21:49,0422-0247-05149,240130-50-0013
4/22/2024 21:49,0422-0247-05150,240130-50-0013
4/22/2024 21:49,0422-0247-05151,240130-50-0013
4/22/2024 21:49,0422-0247-05152,240130-50-0013
4/22/2024 21:49,0422-0247-05153,240130-50-0013
4/22/2024 21:49,0422-0247-05154,240130-50-0013
4/22/2024 21:49,0422-0247-05155,240130-50-0013
4/22/2024 21:50,0422-0247-05156,240130-50-0013
4/22/2024 21:50,0422-0247-05157,240130-50-0013
4/22/2024 21:50,0422-0247-05158,240130-50-0013
4/22/2024 21:50,0422-0247-05159,240130-50-0013
