Processed date/time,Lot No.,Measured Value
4/22/2024 20:42,0422-0247-04043,240214-60-0003
4/22/2024 20:42,0422-0247-04044,240214-60-0003
4/22/2024 20:42,0422-0247-04045,240214-60-0003
4/22/2024 20:42,0422-0247-04046,240214-60-0003
4/22/2024 20:42,0422-0247-04047,240214-60-0003
4/22/2024 20:42,0422-0247-04048,240214-60-0003
4/22/2024 20:42,0422-0247-04049,240214-60-0003
4/22/2024 20:42,0422-0247-04050,240214-60-0003
4/22/2024 20:42,0422-0247-04051,240214-60-0003
4/22/2024 20:43,0422-0247-04052,240214-60-0003
4/22/2024 20:43,0422-0247-04053,240214-60-0003
4/22/2024 20:43,0422-0247-04054,240214-60-0003
4/22/2024 20:43,0422-0247-04055,240214-60-0003
4/22/2024 20:43,0422-0247-04056,240214-60-0003
4/22/2024 20:43,0422-0247-04057,240214-60-0003
4/22/2024 20:43,0422-0247-04058,240214-60-0003
4/22/2024 20:43,0422-0247-04059,240214-60-0003
4/22/2024 20:43,0422-0247-04060,240214-60-0003
4/22/2024 20:43,0422-0247-04061,240214-60-0003
4/22/2024 20:43,0422-0247-04062,240214-60-0003
4/22/2024 20:43,0422-0247-04063,240214-60-0003
4/22/2024 20:43,0422-0247-04064,240214-60-0003
4/22/2024 20:43,0422-0247-04065,240214-60-0003
4/22/2024 20:43,0422-0247-04066,240214-60-0003
4/22/2024 20:43,0422-0247-04067,240214-60-0003
4/22/2024 20:43,0422-0247-04068,240214-60-0003
4/22/2024 20:43,0422-0247-04069,240214-60-0003
4/22/2024 20:43,0422-0247-04070,240214-60-0003
4/22/2024 20:43,0422-0247-04071,240214-60-0003
4/22/2024 20:44,0422-0247-04072,240214-60-0003
4/22/2024 20:44,0422-0247-04073,240214-60-0003
4/22/2024 20:44,0422-0247-04074,240214-60-0003
4/22/2024 20:44,0422-0247-04075,240214-60-0003
4/22/2024 20:44,0422-0247-04076,240214-60-0003
4/22/2024 20:44,0422-0247-04077,240214-60-0003
4/22/2024 20:44,0422-0247-04078,240214-60-0003
4/22/2024 20:44,0422-0247-04079,240214-60-0003
4/22/2024 20:44,0422-0247-04080,240214-60-0003
4/22/2024 20:44,0422-0247-04081,240214-60-0003
4/22/2024 20:44,0422-0247-04082,240214-60-0003
4/22/2024 20:44,0422-0247-04083,240214-60-0003
4/22/2024 20:44,0422-0247-04084,240214-60-0003
4/22/2024 20:44,0422-0247-04085,240214-60-0003
4/22/2024 20:44,0422-0247-04086,240214-60-0003
4/22/2024 20:44,0422-0247-04087,240214-60-0003
4/22/2024 20:44,0422-0247-04088,240214-60-0003
4/22/2024 20:44,0422-0247-04089,240214-60-0003
4/22/2024 20:44,0422-0247-04090,240214-60-0003
4/22/2024 20:44,0422-0247-04091,240214-60-0003
4/22/2024 20:45,0422-0247-04092,240214-60-0003
4/22/2024 20:45,0422-0247-04093,240214-60-0003
4/22/2024 20:45,0422-0247-04094,240214-60-0003
4/22/2024 20:45,0422-0247-04095,240214-60-0003
4/22/2024 20:45,0422-0247-04096,240214-60-0003
4/22/2024 20:45,0422-0247-04097,240214-60-0003
4/22/2024 20:45,0422-0247-04098,240214-60-0003
4/22/2024 20:45,0422-0247-04099,240214-60-0003
4/22/2024 20:45,0422-0247-04100,240214-60-0003
4/22/2024 20:45,0422-0247-04101,240214-60-0003
4/22/2024 20:45,0422-0247-04102,240214-60-0003
4/22/2024 20:45,0422-0247-04103,240214-60-0003
4/22/2024 20:45,0422-0247-04104,240214-60-0003
4/22/2024 20:45,0422-0247-04105,240214-60-0003
4/22/2024 20:45,0422-0247-04106,240214-60-0003
4/22/2024 20:45,0422-0247-04107,240214-60-0003
4/22/2024 20:45,0422-0247-04108,240214-60-0003
4/22/2024 20:45,0422-0247-04109,240214-60-0003
4/22/2024 20:45,0422-0247-04110,240214-60-0003
4/22/2024 20:45,0422-0247-04111,240214-60-0003
4/22/2024 20:45,0422-0247-04112,240214-60-0003
4/22/2024 20:46,0422-0247-04113,240214-60-0003
4/22/2024 20:46,0422-0247-04114,240214-60-0003
4/22/2024 20:46,0422-0247-04115,240214-60-0003
4/22/2024 20:46,0422-0247-04116,240214-60-0003
4/22/2024 20:46,0422-0247-04117,240214-60-0003
4/22/2024 20:46,0422-0247-04118,240214-60-0003
4/22/2024 20:46,0422-0247-04119,240214-60-0003
4/22/2024 20:46,0422-0247-04120,240214-60-0003
4/22/2024 20:46,0422-0247-04121,240214-60-0003
4/22/2024 20:46,0422-0247-04122,240214-60-0003
4/22/2024 20:46,0422-0247-04123,240214-60-0003
4/22/2024 20:46,0422-0247-04124,240214-60-0003
4/22/2024 20:46,0422-0247-04125,240214-60-0003
4/22/2024 20:46,0422-0247-04126,240214-60-0003
4/22/2024 20:46,0422-0247-04127,240214-60-0003
4/22/2024 20:46,0422-0247-04128,240214-60-0003
4/22/2024 20:46,0422-0247-04129,240214-60-0003
4/22/2024 20:46,0422-0247-04130,240214-60-0003
4/22/2024 20:46,0422-0247-04131,240214-60-0003
4/22/2024 20:46,0422-0247-04132,240214-60-0003
4/22/2024 20:46,0422-0247-04133,240214-60-0003
4/22/2024 20:47,0422-0247-04134,240214-60-0003
4/22/2024 20:47,0422-0247-04135,240214-60-0003
4/22/2024 20:47,0422-0247-04136,240214-60-0003
4/22/2024 20:47,0422-0247-04137,240214-60-0003
4/22/2024 20:47,0422-0247-04138,240214-60-0003
4/22/2024 20:47,0422-0247-04139,240214-60-0003
4/22/2024 20:47,0422-0247-04140,240214-60-0003
4/22/2024 20:47,0422-0247-04141,240214-60-0003
4/22/2024 20:47,0422-0247-04142,240214-60-0003
4/22/2024 20:47,0422-0247-04143,240214-60-0003
4/22/2024 20:47,0422-0247-04144,240214-60-0003
4/22/2024 20:47,0422-0247-04145,240214-60-0003
4/22/2024 20:47,0422-0247-04146,240214-60-0003
4/22/2024 20:47,0422-0247-04147,240214-60-0003
4/22/2024 20:47,0422-0247-04148,240214-60-0003
4/22/2024 20:47,0422-0247-04149,240214-60-0003
4/22/2024 20:47,0422-0247-04150,240214-60-0003
4/22/2024 20:47,0422-0247-04151,240214-60-0003
4/22/2024 20:47,0422-0247-04152,240214-60-0003
4/22/2024 20:47,0422-0247-04153,240214-60-0003
4/22/2024 20:47,0422-0247-04154,240214-60-0003
4/22/2024 20:48,0422-0247-04155,240214-60-0003
4/22/2024 20:48,0422-0247-04156,240214-60-0003
4/22/2024 20:48,0422-0247-04157,240214-60-0003
4/22/2024 20:48,0422-0247-04158,240214-60-0003
4/22/2024 20:48,0422-0247-04159,240214-60-0003
4/22/2024 20:48,0422-0247-04160,240214-60-0003
4/22/2024 20:48,0422-0247-04161,240214-60-0003
4/22/2024 20:48,0422-0247-04162,240214-60-0003
4/22/2024 20:48,0422-0247-04163,240214-60-0003
4/22/2024 20:48,0422-0247-04164,240214-60-0003
4/22/2024 20:48,0422-0247-04165,240214-60-0003
4/22/2024 20:48,0422-0247-04166,240214-60-0003
4/22/2024 20:48,0422-0247-04167,240214-60-0003
4/22/2024 20:48,0422-0247-04168,240214-60-0003
4/22/2024 20:48,0422-0247-04169,240214-60-0003
4/22/2024 20:48,0422-0247-04170,240214-60-0003
4/22/2024 20:48,0422-0247-04171,240214-60-0003
4/22/2024 20:48,0422-0247-04172,240214-60-0003
4/22/2024 20:48,0422-0247-04173,240214-60-0003
4/22/2024 20:48,0422-0247-04174,240214-60-0003
4/22/2024 20:48,0422-0247-04175,240214-60-0003
4/22/2024 20:49,0422-0247-04176,240214-60-0003
4/22/2024 20:49,0422-0247-04177,240214-60-0003
4/22/2024 20:49,0422-0247-04178,240214-60-0003
4/22/2024 20:49,0422-0247-04179,240214-60-0003
4/22/2024 20:49,0422-0247-04180,240214-60-0003
4/22/2024 20:49,0422-0247-04181,240214-60-0003
4/22/2024 20:49,0422-0247-04182,240214-60-0003
4/22/2024 20:49,0422-0247-04183,240214-60-0003
4/22/2024 20:49,0422-0247-04184,240214-60-0003
4/22/2024 20:49,0422-0247-04185,240214-60-0003
4/22/2024 20:49,0422-0247-04186,240214-60-0003
4/22/2024 20:49,0422-0247-04187,240214-60-0003
4/22/2024 20:49,0422-0247-04188,240214-60-0003
4/22/2024 20:49,0422-0247-04189,240214-60-0003
4/22/2024 20:49,0422-0247-04190,240214-60-0003
4/22/2024 20:49,0422-0247-04191,240214-60-0003
4/22/2024 20:49,0422-0247-04192,240214-60-0003
4/22/2024 20:49,0422-0247-04193,240214-60-0003
4/22/2024 20:49,0422-0247-04194,240214-60-0003
4/22/2024 20:49,0422-0247-04195,240214-60-0003
4/22/2024 20:49,0422-0247-04196,240214-60-0003
4/22/2024 20:50,0422-0247-04197,240214-60-0003
4/22/2024 20:50,0422-0247-04198,240214-60-0003
4/22/2024 20:50,0422-0247-04199,240214-60-0003
4/22/2024 20:50,0422-0247-04200,240214-60-0003
4/22/2024 20:50,0422-0247-04201,240214-60-0003
4/22/2024 20:50,0422-0247-04202,240214-60-0003
4/22/2024 20:50,0422-0247-04203,240214-60-0003
4/22/2024 20:50,0422-0247-04204,240214-60-0003
4/22/2024 20:50,0422-0247-04205,240214-60-0003
4/22/2024 20:50,0422-0247-04206,240214-60-0003
4/22/2024 20:50,0422-0247-04207,240214-60-0003
4/22/2024 20:50,0422-0247-04208,240214-60-0003
4/22/2024 20:50,0422-0247-04209,240214-60-0003
4/22/2024 20:50,0422-0247-04210,240214-60-0003
4/22/2024 20:50,0422-0247-04211,240214-60-0003
4/22/2024 20:50,0422-0247-04212,240214-60-0003
4/22/2024 20:50,0422-0247-04213,240214-60-0003
4/22/2024 20:50,0422-0247-04214,240214-60-0003
4/22/2024 20:50,0422-0247-04215,240214-60-0003
4/22/2024 20:50,0422-0247-04216,240214-60-0003
4/22/2024 20:50,0422-0247-04217,240214-60-0003
4/22/2024 20:51,0422-0247-04218,240214-60-0003
4/22/2024 20:51,0422-0247-04219,240214-60-0003
4/22/2024 20:51,0422-0247-04220,240214-60-0003
4/22/2024 20:51,0422-0247-04221,240214-60-0003
4/22/2024 20:51,0422-0247-04222,240214-60-0003
4/22/2024 20:51,0422-0247-04223,240214-60-0003
4/22/2024 20:51,0422-0247-04224,240214-60-0003
4/22/2024 20:51,0422-0247-04225,240214-60-0003
4/22/2024 20:51,0422-0247-04226,240214-60-0003
4/22/2024 20:51,0422-0247-04227,240214-60-0003
4/22/2024 20:51,0422-0247-04228,240214-60-0003
4/22/2024 20:51,0422-0247-04229,240214-60-0003
4/22/2024 20:51,0422-0247-04230,240214-60-0003
4/22/2024 20:51,0422-0247-04231,240214-60-0003
4/22/2024 20:51,0422-0247-04232,240214-60-0003
4/22/2024 20:51,0422-0247-04233,240214-60-0003
4/22/2024 20:51,0422-0247-04234,240214-60-0003
4/22/2024 20:51,0422-0247-04235,240214-60-0003
4/22/2024 20:51,0422-0247-04236,240214-60-0003
4/22/2024 20:51,0422-0247-04237,240214-60-0003
4/22/2024 20:52,0422-0247-04238,240214-60-0003
4/22/2024 20:52,0422-0247-04239,240214-60-0003
4/22/2024 20:52,0422-0247-04240,240214-60-0003
4/22/2024 20:52,0422-0247-04241,240214-60-0003
4/22/2024 20:52,0422-0247-04242,240214-60-0003
4/22/2024 20:52,0422-0247-04243,240214-60-0003
4/22/2024 20:52,0422-0247-04244,240214-60-0003
4/22/2024 20:52,0422-0247-04245,240214-60-0003
4/22/2024 20:52,0422-0247-04246,240214-60-0003
4/22/2024 20:52,0422-0247-04247,240214-60-0003
4/22/2024 20:52,0422-0247-04248,240214-60-0003
4/22/2024 20:52,0422-0247-04249,240214-60-0003
4/22/2024 20:52,0422-0247-04250,240214-60-0003
4/22/2024 20:52,0422-0247-04251,240214-60-0003
4/22/2024 20:52,0422-0247-04252,240214-60-0003
4/22/2024 20:52,0422-0247-04253,240214-60-0003
4/22/2024 20:52,0422-0247-04254,240214-60-0003
4/22/2024 20:52,0422-0247-04255,240214-60-0003
4/22/2024 20:52,0422-0247-04256,240214-60-0003
4/22/2024 20:52,0422-0247-04257,240214-60-0003
4/22/2024 20:52,0422-0247-04258,240214-60-0003
4/22/2024 20:53,0422-0247-04259,240214-60-0003
4/22/2024 20:53,0422-0247-04260,240214-60-0003
4/22/2024 20:53,0422-0247-04261,240214-60-0003
4/22/2024 20:53,0422-0247-04262,240214-60-0003
4/22/2024 20:53,0422-0247-04263,240214-60-0003
4/22/2024 20:53,0422-0247-04264,240214-60-0003
4/22/2024 20:53,0422-0247-04265,240214-60-0003
4/22/2024 20:53,0422-0247-04266,240214-60-0003
4/22/2024 20:53,0422-0247-04267,240214-60-0003
4/22/2024 20:53,0422-0247-04268,240214-60-0003
4/22/2024 20:53,0422-0247-04269,240214-60-0003
4/22/2024 20:53,0422-0247-04270,240214-60-0003
4/22/2024 20:53,0422-0247-04271,240214-60-0003
4/22/2024 20:53,0422-0247-04272,240214-60-0003
4/22/2024 20:53,0422-0247-04273,240214-60-0003
4/22/2024 20:53,0422-0247-04274,240214-60-0003
4/22/2024 20:53,0422-0247-04275,240214-60-0003
4/22/2024 20:54,0422-0247-04276,240214-60-0003
4/22/2024 20:54,0422-0247-04277,240214-60-0003
4/22/2024 20:54,0422-0247-04278,240214-60-0003
4/22/2024 20:54,0422-0247-04279,240214-60-0003
4/22/2024 20:54,0422-0247-04280,240214-60-0003
4/22/2024 20:54,0422-0247-04281,240214-60-0003
4/22/2024 20:54,0422-0247-04282,240214-60-0003
4/22/2024 20:54,0422-0247-04283,240214-60-0003
4/22/2024 20:54,0422-0247-04284,240214-60-0003
4/22/2024 20:54,0422-0247-04285,240214-60-0003
4/22/2024 20:54,0422-0247-04286,240214-60-0003
4/22/2024 20:54,0422-0247-04287,240214-60-0003
4/22/2024 20:54,0422-0247-04288,240214-60-0003
4/22/2024 20:54,0422-0247-04289,240214-60-0003
4/22/2024 20:54,0422-0247-04290,240214-60-0003
4/22/2024 20:54,0422-0247-04291,240214-60-0003
4/22/2024 20:54,0422-0247-04292,240214-60-0003
4/22/2024 20:54,0422-0247-04293,240214-60-0003
4/22/2024 20:54,0422-0247-04294,240214-60-0003
4/22/2024 20:54,0422-0247-04295,240214-60-0003
4/22/2024 20:54,0422-0247-04296,240214-60-0003
4/22/2024 20:55,0422-0247-04297,240214-60-0003
4/22/2024 20:55,0422-0247-04298,240214-60-0003
4/22/2024 20:55,0422-0247-04299,240214-60-0003
4/22/2024 20:55,0422-0247-04300,240214-60-0003
4/22/2024 20:55,0422-0247-04301,240214-60-0003
4/22/2024 20:55,0422-0247-04302,240214-60-0003
4/22/2024 20:55,0422-0247-04303,240214-60-0003
4/22/2024 20:55,0422-0247-04304,240214-60-0003
4/22/2024 20:55,0422-0247-04305,240214-60-0003
4/22/2024 20:55,0422-0247-04306,240214-60-0003
4/22/2024 20:55,0422-0247-04307,240214-60-0003
4/22/2024 20:55,0422-0247-04308,240214-60-0003
4/22/2024 20:55,0422-0247-04309,240214-60-0003
4/22/2024 20:55,0422-0247-04310,240214-60-0003
4/22/2024 20:55,0422-0247-04311,240214-60-0003
4/22/2024 20:55,0422-0247-04312,240214-60-0003
4/22/2024 20:55,0422-0247-04313,240214-60-0003
4/22/2024 20:55,0422-0247-04314,240214-60-0003
4/22/2024 20:55,0422-0247-04315,240214-60-0003
4/22/2024 20:55,0422-0247-04316,240214-60-0003
4/22/2024 20:55,0422-0247-04317,240214-60-0003
4/22/2024 20:56,0422-0247-04318,240214-60-0003
4/22/2024 20:56,0422-0247-04319,240214-60-0003
4/22/2024 20:56,0422-0247-04320,240214-60-0003
4/22/2024 20:56,0422-0247-04321,240214-60-0003
4/22/2024 20:56,0422-0247-04322,240214-60-0003
4/22/2024 20:56,0422-0247-04323,240214-60-0003
4/22/2024 20:56,0422-0247-04324,240214-60-0003
4/22/2024 20:56,0422-0247-04325,240214-60-0003
4/22/2024 20:56,0422-0247-04326,240214-60-0003
4/22/2024 20:56,0422-0247-04327,240214-60-0003
4/22/2024 20:56,0422-0247-04328,240214-60-0003
4/22/2024 20:56,0422-0247-04329,240214-60-0003
4/22/2024 20:56,0422-0247-04330,240214-60-0003
4/22/2024 20:56,0422-0247-04331,240214-60-0003
4/22/2024 20:56,0422-0247-04332,240214-60-0003
4/22/2024 20:56,0422-0247-04333,240214-60-0003
4/22/2024 20:57,0422-0247-04334,240214-60-0003
4/22/2024 20:57,0422-0247-04335,240214-60-0003
4/22/2024 20:57,0422-0247-04336,240214-60-0003
4/22/2024 20:57,0422-0247-04337,240214-60-0003
4/22/2024 20:57,0422-0247-04338,240214-60-0003
4/22/2024 20:57,0422-0247-04339,240214-60-0003
4/22/2024 20:57,0422-0247-04340,240214-60-0003
4/22/2024 20:57,0422-0247-04341,240214-60-0003
4/22/2024 20:57,0422-0247-04342,240214-60-0003
4/22/2024 20:57,0422-0247-04343,240214-60-0003
4/22/2024 20:57,0422-0247-04344,240214-60-0003
4/22/2024 20:57,0422-0247-04345,240214-60-0003
4/22/2024 20:57,0422-0247-04346,240214-60-0003
4/22/2024 20:57,0422-0247-04347,240214-60-0003
4/22/2024 20:57,0422-0247-04348,240214-60-0003
4/22/2024 20:58,0422-0247-04349,240214-60-0003
4/22/2024 20:58,0422-0247-04350,240214-60-0003
4/22/2024 20:58,0422-0247-04351,240214-60-0003
4/22/2024 20:58,0422-0247-04352,240214-60-0003
4/22/2024 20:58,0422-0247-04353,240214-60-0003
4/22/2024 20:58,0422-0247-04354,240214-60-0003
4/22/2024 20:58,0422-0247-04355,240214-60-0003
4/22/2024 20:58,0422-0247-04356,240214-60-0003
4/22/2024 20:58,0422-0247-04357,240214-60-0003
4/22/2024 20:58,0422-0247-04358,240214-60-0003
4/22/2024 20:58,0422-0247-04359,240214-60-0003
4/22/2024 20:58,0422-0247-04360,240214-60-0003
4/22/2024 20:58,0422-0247-04361,240214-60-0003
4/22/2024 20:58,0422-0247-04362,240214-60-0003
4/22/2024 20:58,0422-0247-04363,240214-60-0003
4/22/2024 20:58,0422-0247-04364,240214-60-0003
4/22/2024 20:58,0422-0247-04365,240214-60-0003
4/22/2024 20:58,0422-0247-04366,240214-60-0003
4/22/2024 20:58,0422-0247-04367,240214-60-0003
4/22/2024 20:59,0422-0247-04368,240214-60-0003
4/22/2024 20:59,0422-0247-04369,240214-60-0003
4/22/2024 20:59,0422-0247-04370,240214-60-0003
4/22/2024 20:59,0422-0247-04371,240214-60-0003
4/22/2024 20:59,0422-0247-04372,240214-60-0003
4/22/2024 20:59,0422-0247-04373,240214-60-0003
4/22/2024 20:59,0422-0247-04374,240214-60-0003
4/22/2024 20:59,0422-0247-04375,240214-60-0003
4/22/2024 20:59,0422-0247-04376,240214-60-0003
4/22/2024 20:59,0422-0247-04377,240214-60-0003
4/22/2024 20:59,0422-0247-04378,240214-60-0003
4/22/2024 20:59,0422-0247-04379,240214-60-0003
4/22/2024 20:59,0422-0247-04380,240214-60-0003
4/22/2024 20:59,0422-0247-04381,240214-60-0003
4/22/2024 20:59,0422-0247-04382,240214-60-0003
4/22/2024 20:59,0422-0247-04383,240214-60-0003
4/22/2024 20:59,0422-0247-04384,240214-60-0003
4/22/2024 20:59,0422-0247-04385,240214-60-0003
4/22/2024 20:59,0422-0247-04386,240214-60-0003
4/22/2024 21:00,0422-0247-04387,240214-60-0003
4/22/2024 21:00,0422-0247-04388,240214-60-0003
4/22/2024 21:00,0422-0247-04389,240214-60-0003
4/22/2024 21:00,0422-0247-04390,240214-60-0003
4/22/2024 21:00,0422-0247-04391,240214-60-0003
4/22/2024 21:00,0422-0247-04392,240214-60-0003
4/22/2024 21:00,0422-0247-04393,240214-60-0003
4/22/2024 21:00,0422-0247-04394,240214-60-0003
4/22/2024 21:00,0422-0247-04395,240214-60-0003
4/22/2024 21:00,0422-0247-04396,240214-60-0003
4/22/2024 21:00,0422-0247-04397,240214-60-0003
4/22/2024 21:00,0422-0247-04398,240214-60-0003
4/22/2024 21:00,0422-0247-04399,240214-60-0003
4/22/2024 21:00,0422-0247-04400,240214-60-0003
4/22/2024 21:00,0422-0247-04401,240214-60-0003
4/22/2024 21:00,0422-0247-04402,240214-60-0003
4/22/2024 21:00,0422-0247-04403,240214-60-0003
4/22/2024 21:00,0422-0247-04404,240214-60-0003
4/22/2024 21:00,0422-0247-04405,240214-60-0003
4/22/2024 21:00,0422-0247-04406,240214-60-0003
4/22/2024 21:01,0422-0247-04407,240214-60-0003
4/22/2024 21:01,0422-0247-04408,240214-60-0003
4/22/2024 21:01,0422-0247-04409,240214-60-0003
4/22/2024 21:01,0422-0247-04410,240214-60-0003
4/22/2024 21:01,0422-0247-04411,240214-60-0003
4/22/2024 21:01,0422-0247-04412,240214-60-0003
4/22/2024 21:01,0422-0247-04413,240214-60-0003
4/22/2024 21:01,0422-0247-04414,240214-60-0003
4/22/2024 21:01,0422-0247-04415,240214-60-0003
4/22/2024 21:01,0422-0247-04416,240214-60-0003
4/22/2024 21:01,0422-0247-04417,240214-60-0003
4/22/2024 21:01,0422-0247-04418,240214-60-0003
4/22/2024 21:01,0422-0247-04419,240214-60-0003
4/22/2024 21:01,0422-0247-04420,240214-60-0003
4/22/2024 21:01,0422-0247-04421,240214-60-0003
4/22/2024 21:01,0422-0247-04422,240214-60-0003
4/22/2024 21:01,0422-0247-04423,240214-60-0003
4/22/2024 21:01,0422-0247-04424,240214-60-0003
4/22/2024 21:01,0422-0247-04425,240214-60-0003
4/22/2024 21:02,0422-0247-04426,240214-60-0003
4/22/2024 21:02,0422-0247-04427,240214-60-0003
4/22/2024 21:02,0422-0247-04428,240214-60-0003
4/22/2024 21:02,0422-0247-04429,240214-60-0003
4/22/2024 21:02,0422-0247-04430,240214-60-0003
4/22/2024 21:02,0422-0247-04431,240214-60-0003
4/22/2024 21:02,0422-0247-04432,240214-60-0003
4/22/2024 21:02,0422-0247-04433,240214-60-0003
4/22/2024 21:02,0422-0247-04434,240214-60-0003
4/22/2024 21:02,0422-0247-04435,240214-60-0003
4/22/2024 21:02,0422-0247-04436,240214-60-0003
4/22/2024 21:02,0422-0247-04437,240214-60-0003
4/22/2024 21:02,0422-0247-04438,240214-60-0003
4/22/2024 21:02,0422-0247-04439,240214-60-0003
4/22/2024 21:02,0422-0247-04440,240214-60-0003
4/22/2024 21:02,0422-0247-04441,240214-60-0003
4/22/2024 21:02,0422-0247-04442,240214-60-0003
4/22/2024 21:02,0422-0247-04443,240214-60-0003
4/22/2024 21:02,0422-0247-04444,240214-60-0003
4/22/2024 21:02,0422-0247-04445,240214-60-0003
4/22/2024 21:02,0422-0247-04446,240214-60-0003
4/22/2024 21:03,0422-0247-04447,240214-60-0003
4/22/2024 21:03,0422-0247-04448,240214-60-0003
4/22/2024 21:03,0422-0247-04449,240214-60-0003
4/22/2024 21:03,0422-0247-04450,240214-60-0003
4/22/2024 21:03,0422-0247-04451,240214-60-0003
4/22/2024 21:03,0422-0247-04452,240214-60-0003
4/22/2024 21:03,0422-0247-04453,240214-60-0003
4/22/2024 21:03,0422-0247-04454,240214-60-0003
4/22/2024 21:03,0422-0247-04455,240214-60-0003
4/22/2024 21:03,0422-0247-04456,240214-60-0003
4/22/2024 21:03,0422-0247-04457,240214-60-0003
4/22/2024 21:03,0422-0247-04458,240214-60-0003
4/22/2024 21:03,0422-0247-04459,240214-60-0003
4/22/2024 21:03,0422-0247-04460,240214-60-0003
4/22/2024 21:03,0422-0247-04461,240214-60-0003
4/22/2024 21:03,0422-0247-04462,240214-60-0003
4/22/2024 21:03,0422-0247-04463,240214-60-0003
4/22/2024 21:03,0422-0247-04464,240214-60-0003
4/22/2024 21:04,0422-0247-04465,240214-60-0003
4/22/2024 21:04,0422-0247-04466,240214-60-0003
4/22/2024 21:04,0422-0247-04467,240214-60-0003
4/22/2024 21:04,0422-0247-04468,240214-60-0003
4/22/2024 21:04,0422-0247-04469,240214-60-0003
4/22/2024 21:04,0422-0247-04470,240214-60-0003
4/22/2024 21:04,0422-0247-04471,240214-60-0003
4/22/2024 21:04,0422-0247-04472,240214-60-0003
4/22/2024 21:04,0422-0247-04473,240214-60-0003
4/22/2024 21:04,0422-0247-04474,240214-60-0003
4/22/2024 21:04,0422-0247-04475,240214-60-0003
4/22/2024 21:04,0422-0247-04476,240214-60-0003
4/22/2024 21:04,0422-0247-04477,240214-60-0003
4/22/2024 21:04,0422-0247-04478,240214-60-0003
4/22/2024 21:04,0422-0247-04479,240214-60-0003
4/22/2024 21:04,0422-0247-04480,240214-60-0003
4/22/2024 21:04,0422-0247-04481,240214-60-0003
4/22/2024 21:04,0422-0247-04482,240214-60-0003
4/22/2024 21:04,0422-0247-04483,240214-60-0003
4/22/2024 21:04,0422-0247-04484,240214-60-0003
4/22/2024 21:04,0422-0247-04485,240214-60-0003
4/22/2024 21:05,0422-0247-04486,240214-60-0003
4/22/2024 21:05,0422-0247-04487,240214-60-0003
4/22/2024 21:05,0422-0247-04488,240214-60-0003
4/22/2024 21:05,0422-0247-04489,240214-60-0003
4/22/2024 21:05,0422-0247-04490,240214-60-0003
4/22/2024 21:05,0422-0247-04491,240214-60-0003
4/22/2024 21:05,0422-0247-04492,240214-60-0003
4/22/2024 21:05,0422-0247-04493,240214-60-0003
4/22/2024 21:05,0422-0247-04494,240214-60-0003
4/22/2024 21:05,0422-0247-04495,240214-60-0003
4/22/2024 21:05,0422-0247-04496,240214-60-0003
4/22/2024 21:05,0422-0247-04497,240214-60-0003
4/22/2024 21:05,0422-0247-04498,240214-60-0003
4/22/2024 21:05,0422-0247-04499,240214-60-0003
4/22/2024 21:05,0422-0247-04500,240214-60-0003
4/22/2024 21:05,0422-0247-04501,240214-60-0003
4/22/2024 21:05,0422-0247-04502,240214-60-0003
4/22/2024 21:05,0422-0247-04503,240214-60-0003
4/22/2024 21:06,0422-0247-04504,240214-60-0003
4/22/2024 21:06,0422-0247-04505,240214-60-0003
4/22/2024 21:06,0422-0247-04506,240214-60-0003
4/22/2024 21:06,0422-0247-04507,240214-60-0003
4/22/2024 21:06,0422-0247-04508,240214-60-0003
4/22/2024 21:06,0422-0247-04509,240214-60-0003
4/22/2024 21:06,0422-0247-04510,240214-60-0003
4/22/2024 21:06,0422-0247-04511,240224-60-0005
4/22/2024 21:06,0422-0247-04512,240224-60-0005
4/22/2024 21:06,0422-0247-04513,240224-60-0005
4/22/2024 21:06,0422-0247-04514,240224-60-0005
4/22/2024 21:06,0422-0247-04515,240224-60-0005
4/22/2024 21:06,0422-0247-04516,240224-60-0005
4/22/2024 21:06,0422-0247-04517,240224-60-0005
4/22/2024 21:06,0422-0247-04518,240224-60-0005
4/22/2024 21:07,0422-0247-04519,240224-60-0005
4/22/2024 21:07,0422-0247-04520,240224-60-0005
4/22/2024 21:07,0422-0247-04521,240224-60-0005
4/22/2024 21:07,0422-0247-04522,240224-60-0005
4/22/2024 21:07,0422-0247-04523,240224-60-0005
4/22/2024 21:07,0422-0247-04524,240224-60-0005
4/22/2024 21:07,0422-0247-04525,240224-60-0005
4/22/2024 21:07,0422-0247-04526,240224-60-0005
4/22/2024 21:08,0422-0247-04527,240224-60-0005
4/22/2024 21:08,0422-0247-04528,240224-60-0005
4/22/2024 21:08,0422-0247-04529,240224-60-0005
4/22/2024 21:08,0422-0247-04530,240224-60-0005
4/22/2024 21:08,0422-0247-04531,240224-60-0005
4/22/2024 21:08,0422-0247-04532,240224-60-0005
4/22/2024 21:08,0422-0247-04533,240224-60-0005
4/22/2024 21:08,0422-0247-04534,240224-60-0005
4/22/2024 21:08,0422-0247-04535,240224-60-0005
4/22/2024 21:08,0422-0247-04536,240224-60-0005
4/22/2024 21:08,0422-0247-04537,240224-60-0005
4/22/2024 21:08,0422-0247-04538,240224-60-0005
4/22/2024 21:08,0422-0247-04539,240224-60-0005
4/22/2024 21:08,0422-0247-04540,240224-60-0005
4/22/2024 21:08,0422-0247-04541,240224-60-0005
